bus_no,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,price,seat_availability
141,UPSRTC - SJP0210,Ordinary Non AC Seater 2+3,21:12,05h 34m,02:46,3.3,454,52
142,UPSRTC - GRH0273,Ordinary Non AC Seater 2+3,21:00,06h 30m,03:30,3.3,449,52
142,UPSRTC - STD0354,Ordinary Non AC Seater 2+3,21:27,06h 15m,03:42,3.3,448,52
142,UPSRTC - LNI0017,Rajdhani Non AC Seater 2+3,21:31,05h 29m,03:00,3.3,418,51
143,UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55,03h 25m,01:20,3.3,255,52
143,UPSRTC - KSN0189,Janrath AC Seater 2+3,22:45,03h 16m,02:01,3.3,291,47
143,UPSRTC - MNP0120,Ordinary Non AC Seater 2+3,23:40,02h 52m,02:32,3.3,255,52
144,UPSRTC - MNP0026,Ordinary Non AC Seater 2+3,21:31,02h 47m,00:18,3.3,255,52
144,UPSRTC - KSN0301,Ordinary Non AC Seater 2+3,22:15,03h 37m,01:52,3.3,255,52
144,UPSRTC - SKB0213,Ordinary Non AC Seater 2+3,22:29,04h 31m,03:00,3.3,253,52
144,UPSRTC - SKB0216,Ordinary Non AC Seater 2+3,22:44,03h 46m,02:30,3.3,253,52
144,UPSRTC - MNP0117,Ordinary Non AC Seater 2+3,23:30,03h 06m,02:36,3.3,255,52
145,UPSRTC - AWD0035,Janrath AC Seater 2+3,21:00,05h 00m,02:00,1,396,48
145,UPSRTC - RBL0022,Ordinary Non AC Seater 2+3,21:20,05h 00m,02:20,3.3,310,52
145,UPSRTC - RBL0026,Ordinary Non AC Seater 2+3,22:00,05h 00m,03:00,3.3,310,52
145,UPSRTC - RBL0030,Ordinary Non AC Seater 2+3,22:40,05h 00m,03:40,3.2,310,52
145,UPSRTC - AWD0201,Janrath AC Seater 2+3,23:00,05h 15m,04:15,3,396,42
146,UPSRTC - SBD0093,Janrath AC Seater 2+2,21:00,10h 00m,07:00,3.3,1134,34
146,UPSRTC - SBD0118,Pink Express AC Seater 2+2,21:01,09h 59m,07:00,3.3,1134,40
147,KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,1.1,629,31
147,Yuvraj Travels,NON AC Seater / Sleeper 2+1,22:00,08h 00m,06:00,3.5,550,40
147,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,21:00,09h 00m,06:00,1.4,600,44
147,Yuvraj Travels,NON AC Seater / Sleeper 2+1,20:00,10h 00m,06:00,5,550,40
148,UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,08h 55m,05:55,3.1,710,29
148,KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,1,719,30
149,UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00,06h 00m,05:00,3.4,505,10
150,UPSRTC - ALM0185,Volvo AC Seater 2+2,21:00,04h 00m,01:00,3.3,658,39
150,UPSRTC - LDR0016,Janrath AC Seater 2+3,22:00,05h 00m,03:00,3.4,396,48
150,UPSRTC - LDR0098,Janrath AC Seater 2+3,22:01,04h 49m,02:50,3.3,396,48
150,UPSRTC - ALM0181,Volvo AC Seater 2+2,22:45,04h 30m,03:15,3.3,658,39
150,UPSRTC - LDR0018,Janrath AC Seater 2+3,23:00,04h 45m,03:45,2.2,396,48
151,UPSRTC - RKD0153,Ordinary Non AC Seater 2+3,21:00,05h 30m,02:30,3.3,448,52
151,UPSRTC - RKD0723,Ordinary Non AC Seater 2+3,21:06,05h 34m,02:40,3.3,454,52
151,UPSRTC - SJP0210,Ordinary Non AC Seater 2+3,21:12,05h 34m,02:46,3.3,454,52
152,UPSRTC - GRH0273,Ordinary Non AC Seater 2+3,21:00,06h 30m,03:30,3.3,449,52
152,UPSRTC - STD0354,Ordinary Non AC Seater 2+3,21:27,06h 15m,03:42,3.3,448,52
152,UPSRTC - BLY0139,Janrath AC Seater 2+2,21:31,05h 59m,03:30,2.4,598,35
153,UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55,03h 25m,01:20,3.3,255,52
154,UPSRTC - MNP0026,Ordinary Non AC Seater 2+3,21:31,02h 47m,00:18,3.3,255,52
154,UPSRTC - KSN0301,Ordinary Non AC Seater 2+3,22:15,03h 37m,01:52,3.3,255,52
154,UPSRTC - SKB0213,Ordinary Non AC Seater 2+3,22:29,04h 31m,03:00,3.3,253,52
154,UPSRTC - SKB0216,Ordinary Non AC Seater 2+3,22:44,03h 46m,02:30,3.3,253,52
154,UPSRTC - MNP0117,Ordinary Non AC Seater 2+3,23:30,03h 06m,02:36,3.3,255,52
155,UPSRTC - AWD0035,Janrath AC Seater 2+3,21:00,05h 00m,02:00,1,396,48
155,UPSRTC - RBL0022,Ordinary Non AC Seater 2+3,21:20,05h 00m,02:20,3.3,310,52
155,UPSRTC - RBL0026,Ordinary Non AC Seater 2+3,22:00,05h 00m,03:00,3.3,310,52
155,UPSRTC - RBL0030,Ordinary Non AC Seater 2+3,22:40,05h 00m,03:40,3.2,310,52
155,UPSRTC - AWD0201,Janrath AC Seater 2+3,23:00,05h 15m,04:15,3,396,42
156,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,4.8,1159,1
156,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:00,08h 15m,06:15,4.7,899,3
156,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,07h 00m,05:30,4.6,829,7
156,AdYolo Bus,,22:45,08h 20m,07:05,5,1199,6
157,UPSRTC - FKP0021,Ordinary Non AC Seater 2+3,21:30,09h 00m,06:30,3.3,512,52
157,UPSRTC - KSB0072,Janrath AC Seater 2+3,22:02,08h 00m,06:02,3.2,612,44
157,KVS Holidays,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,1.1,629,31
157,Yuvraj Travels,,22:00,08h 00m,06:00,3.5,550,40
158,UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,08h 55m,05:55,3.1,710,26
158,KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,1,719,30
159,UPSRTC - KSB0004,Shatabdi AC Seater 2+2,23:00,06h 00m,05:00,3.4,505,10
160,UPSRTC - ALM0185,Volvo AC Seater 2+2,21:00,04h 00m,01:00,3.3,658,39
160,UPSRTC - LDR0016,Janrath AC Seater 2+3,22:00,05h 00m,03:00,3.4,396,48
160,UPSRTC - LDR0098,Janrath AC Seater 2+3,22:01,04h 49m,02:50,3.3,396,48
160,UPSRTC - ALM0181,Volvo AC Seater 2+2,22:45,04h 30m,03:15,3.3,658,39
160,UPSRTC - LDR0018,Janrath AC Seater 2+3,23:00,04h 45m,03:45,2.2,396,48
161,FRESHBUS,Electric A/C Seater (2+2),23:10,07h 20m,06:30,4.6,550,20
161,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,07h 35m,06:00,4.4,469,11
162,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06h 40m,05:45,4.7,2259,3
162,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,07h 25m,06:15,4.7,1599,4
162,FRESHBUS,Electric A/C Seater (2+2),23:00,06h 55m,05:55,4.6,1099,3
162,IntrCity SmartBus,AC Sleeper (2+1),23:30,07h 00m,06:30,4.6,1999,4
163,Chandu Travels,A/C Sleeper (2+1),21:35,08h 10m,05:45,4.2,589,16
163,V Kaveri Travels,A/C Sleeper (2+1),21:30,08h 45m,06:15,4.2,800,12
164,APSRTC - 3438,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03h 10m,01:50,4.4,281,1
164,Sai Sree Travels,A/C Sleeper (2+1),23:45,22h 25m,22:10,2.7,999,4
164,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:50,03h 40m,03:30,,5000,1
166,APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,07h 00m,04:00,3.2,439,29
166,APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 00m,04:45,3.8,439,26
166,APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,06h 30m,04:30,3.8,412,31
166,APSRTC - 9253,INDRA(A.C. Seater),22:15,07h 00m,05:15,3.5,526,28
167,Vikram Travels,A/C Seater / Sleeper (2+1),23:15,07h 05m,06:20,4.6,2299,1
167,VEGA BUS,A/C Seater / Sleeper (2+1),23:59,06h 46m,06:45,4.8,1899,5
167,KTC Travels,A/C Sleeper (2+1),23:55,07h 20m,07:15,4,2399,3
167,VV Vinayak Travels,A/C Sleeper (2+1),22:10,08h 30m,06:40,3.6,1699,1
167,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 50m,06:10,3.5,1945,1
168,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,,1000,1
168,Maheswari Travels,NON A/C Sleeper (2+1),22:50,07h 00m,05:50,3.9,999,1
168,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,3.7,999,2
168,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 00m,05:50,4,899,2
168,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,05h 45m,04:40,3.7,1099,1
169,NueGo,Electric A/C Seater (2+2),23:30,04h 40m,04:10,4.2,533,11
169,Varsha Travels,A/C Sleeper (2+1),23:30,06h 00m,05:30,1.8,888,21
170,APSRTC - 8307,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04h 15m,01:15,3.7,269,32
170,APSRTC - 2696,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,03h 40m,00:40,3.7,281,32
170,APSRTC - 2543,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,04h 30m,01:40,4.7,250,34
170,APSRTC - 4986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04h 10m,01:30,4.5,250,34
171,FRESHBUS,Electric A/C Seater (2+2),00:20,06h 10m,06:30,4.6,550,20
171,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:59,06h 31m,06:30,4.5,819,5
171,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:50,05h 45m,05:35,4.4,509,9
172,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:05,06h 40m,05:45,4.7,2259,3
172,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:50,07h 25m,06:15,4.7,1599,4
172,FRESHBUS,Electric A/C Seater (2+2),23:00,06h 55m,05:55,4.6,1099,2
172,IntrCity SmartBus,AC Sleeper (2+1),23:30,05h 40m,05:10,4.6,1999,4
172,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:10,06h 45m,05:55,4.4,1839,7
173,Chandu Travels,A/C Sleeper (2+1),21:35,08h 10m,05:45,4.2,589,16
173,V Kaveri Travels,A/C Sleeper (2+1),21:30,08h 45m,06:15,4.2,800,12
173,Vikram Travels,A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,4.1,599,6
174,APSRTC - 3438,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03h 10m,01:50,4.4,281,1
174,Sai Sree Travels,A/C Sleeper (2+1),23:45,22h 25m,22:10,2.7,999,4
174,Gaganasri Travels,Non A/C Seater / Sleeper (2+1),23:50,03h 40m,03:30,,5000,1
175,Kaveri Travels,VE A/C Sleeper (2+1),20:07,06h 33m,02:40,3.9,550,19
175,METRO LINES TRAVELS,NON A/C Seater/ Sleeper (2+1),20:10,06h 50m,03:00,3.6,380,11
175,Sri Krishna Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),20:10,05h 50m,02:00,3.3,800,17
176,Sri Vinayaka Travels,NON A/C Sleeper (2+1),20:00,08h 45m,04:45,4.3,599,1
176,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:00,06h 00m,02:00,3.3,700,5
176,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),20:00,07h 15m,03:15,4.2,740,7
176,Maheswari Travels,NON A/C Sleeper (2+1),20:00,08h 05m,04:05,3.9,499,3
177,Vikram Travels,A/C Seater / Sleeper (2+1),23:15,07h 05m,06:20,4.6,2299,1
177,VEGA BUS,A/C Seater / Sleeper (2+1),23:59,06h 46m,06:45,4.8,1899,5
177,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 50m,06:10,3.5,1945,1
177,VV Vinayak Travels,A/C Sleeper (2+1),22:10,08h 30m,06:40,3.6,1699,1
177,SBT,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,2.6,1550,38
178,Dharshini Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,,1000,1
178,Maheswari Travels,NON A/C Sleeper (2+1),22:50,07h 00m,05:50,3.9,999,1
178,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,3.7,999,2
178,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 00m,05:50,4,899,2
178,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,05h 45m,04:40,3.7,1099,1
179,NueGo,Electric A/C Seater (2+2),23:30,04h 40m,04:10,4.2,533,11
179,Varsha Travels,A/C Sleeper (2+1),23:30,06h 00m,05:30,1.8,888,21
180,APSRTC - 8307,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,04h 15m,01:15,3.7,269,32
180,APSRTC - 2696,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,03h 40m,00:40,3.7,281,32
180,APSRTC - 2543,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,04h 30m,01:40,4.7,250,34
180,APSRTC - 4986,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04h 10m,01:30,4.5,250,34
181,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,10h 00m,09:00,4,599,27
181,MMK Travels,A/C Seater / Sleeper (2+1),22:30,09h 00m,07:30,4.5,750,11
181,P K Travels,A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.2,800,27
181,AdSAAM BUS,VE A/C Sleeper (2+1),21:45,09h 00m,06:45,4.3,800,10
182,DLT BUS,A/C Sleeper (2+1),21:45,08h 45m,06:30,4.4,1799,7
182,P K Travels,A/C Seater / Sleeper (2+1),21:45,09h 00m,06:45,4,1350,1
182,MMK Travels,A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.5,1999,3
182,AdSKS Tours & Travels,A/C Sleeper (2+1),21:00,09h 00m,06:00,3.9,1899,3
182,Suraj Holidays,VE A/C Sleeper (2+1),22:00,09h 15m,07:15,3.6,1500,3
183,A1 Travels,NON A/C Semi Sleeper (2+2),21:00,04h 30m,01:30,3.7,600,4
183,Galaxy Tours,A/C Semi Sleeper (2+2),21:45,04h 16m,02:01,5,800,6
183,Madhavi Travels,A/C Sleeper (2+1),22:20,04h 15m,02:35,3.4,949,1
183,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,02h 59m,01:29,3.6,700,1
183,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,04h 10m,03:15,3.8,949,3
184,Shajees Motors,A/C Semi Sleeper (2+2),20:00,04h 40m,00:40,3.4,600,9
184,Ubc travels,A/C Semi Sleeper (2+2),20:40,04h 20m,01:00,3,700,5
184,Kalpaka Travels 1,A/C Sleeper (2+1),20:55,05h 35m,02:30,4.6,800,7
184,Cochin Express,Volvo AC Seater Pushback 2+2,21:15,05h 15m,02:30,5,600,8
184,Cochin Express,A/C Sleeper (2+1),21:20,05h 10m,02:30,4.4,799,3
185,KSRTC (Kerala) - 101,Swift Deluxe Non AC Air Bus (2+2),21:15,07h 55m,05:10,4.2,548,18
185,KSRTC (Kerala) - 98,Swift Deluxe Non AC Air Bus (2+2),21:55,07h 55m,05:50,4.2,579,22
185,KSRTC (Kerala) - 1767,Super Express Non AC Seater Air Bus (2+2),23:10,07h 55m,07:05,3.8,568,21
185,MMK Travels,,22:15,07h 15m,05:30,4.3,700,9
186,SKS Tours & Travels,A/C Sleeper (2+1),21:00,07h 00m,04:00,5,1799,5
186,Suraj Holidays,VE A/C Sleeper (2+1),22:00,07h 00m,05:00,3.6,1500,5
186,Sam Tourist,NON AC Seater / Sleeper 2+1,21:00,07h 00m,04:00,2.1,1699,5
186,Sam Tourist,Volvo A/C Seater (2+2),21:30,07h 30m,05:00,2.8,1699,19
187,NS Transports,A/C Sleeper (2+1),21:15,08h 15m,05:30,4.4,1249,4
187,MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.2,1200,17
187,Sugama Tourist,A/C Sleeper (2+1),22:00,07h 30m,05:30,3.8,1100,13
187,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,08h 15m,05:15,3.9,900,5
187,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,08h 15m,05:30,3.8,950,11
188,A1 Travels,A/C Seater / Sleeper (2+1),20:05,09h 25m,05:30,4.2,700,31
188,BLM Transports,A/C Sleeper (2+1),22:00,09h 00m,07:00,3.7,903,21
188,Madhavi Travels,A/C Sleeper (2+1),22:20,08h 40m,07:00,3.1,999,4
188,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,08h 35m,07:40,3.4,1149,16
189,KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),00:00,06h 55m,06:55,5,419,19
189,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),00:40,06h 55m,07:35,4.1,419,20
189,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,01:00,05h 30m,06:30,5,391,1
189,KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),01:30,08h 10m,09:40,4,306,17
190,KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),10:00,06h 20m,16:20,4.5,377,19
190,KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,12:00,06h 20m,18:20,3.4,524,27
190,KSRTC (Kerala) - 1378,AC MULTI AXLE,13:46,05h 29m,19:15,2.1,576,36
190,KSRTC (Kerala) - 129,,14:15,07h 20m,21:35,3.9,524,36
191,KSRTC (Kerala) - 581,Super Express Non AC Seater Air Bus (2+2),10:00,08h 22m,18:22,4.1,469,18
191,KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,12:00,08h 20m,20:20,3.8,627,21
191,KSRTC (Kerala) - 1378,AC MULTI AXLE,13:46,07h 39m,21:25,2.3,729,31
191,KSRTC (Kerala) - 129,,14:15,08h 50m,23:05,4.2,627,36
192,KSRTC (Kerala) - 55,SWIFT-GARUDA A/C SEATER BUS,12:00,08h 20m,20:20,4.1,945,1
192,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,19:05,09h 15m,04:20,3.8,1037,3
192,MMK Travels,A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.5,1199,12
192,DLT BUS,A/C Sleeper (2+1),21:45,08h 45m,06:30,4.4,1400,14
196,KSRTC (Kerala) - 709,Super Fast Non AC Seater (2+3),10:30,06h 00m,16:30,4.1,285,4
196,KSRTC (Kerala) - 932,Super Fast Non AC Seater (2+3),11:15,05h 45m,17:00,3.4,273,10
196,KSRTC (Kerala) - 55,SWIFT-GARUDA A/C SEATER BUS,12:00,06h 00m,18:00,4.2,586,1
197,NS Transports,A/C Sleeper (2+1),21:15,08h 15m,05:30,4.4,1249,4
197,MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.2,1200,17
197,Sugama Tourist,A/C Sleeper (2+1),22:00,07h 30m,05:30,3.8,1100,13
197,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,08h 15m,05:15,3.9,900,5
197,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,08h 15m,05:30,3.8,950,11
198,A1 Travels,A/C Seater / Sleeper (2+1),20:05,09h 25m,05:30,4.2,700,31
198,BLM Transports,A/C Sleeper (2+1),22:00,09h 00m,07:00,3.7,903,21
198,Madhavi Travels,A/C Sleeper (2+1),22:20,08h 40m,07:00,3.1,999,4
198,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),23:05,08h 35m,07:40,3.4,1149,16
199,KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),00:00,06h 55m,06:55,5,419,19
199,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),00:40,06h 55m,07:35,4.1,419,20
199,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,01:00,05h 30m,06:30,5,391,1
199,KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),01:30,08h 10m,09:40,4,306,17
200,MMK Travels,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,4.6,750,30
200,DLT BUS,A/C Sleeper (2+1),22:30,06h 50m,05:20,4.5,999,17
200,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,08h 30m,07:30,4.1,799,38
200,DLT BUS,A/C Sleeper (2+1),22:30,07h 00m,05:30,3.9,999,17
201,Kadamba Transport Corporation Limited (KTCL) - 89821,A/C Sleeper (2+1),19:15,10h 35m,05:50,3.7,800,16
201,Atmaram Gobus,VE A/C Sleeper (2+1),21:00,10h 30m,07:30,4.7,900,7
201,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,10h 15m,08:45,4.7,900,24
201,AdGogte Shreyas,A/C Sleeper (2+1),21:45,12h 15m,10:00,4.4,899,11
202,Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,12h 00m,07:00,3.1,1000,12
202,Atmaram Gobus,VE A/C Sleeper (2+1),21:32,09h 30m,07:02,4.7,900,8
202,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,09h 15m,07:45,4.7,900,22
202,AdIndumati Travels,A/C Sleeper (2+1),21:00,10h 00m,07:00,4,1000,22
202,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,10h 15m,06:45,4.6,609,26
203,Kadamba Transport Corporation Limited (KTCL) - 97386,Volvo AC Seater Pushback 2+2,17:05,12h 55m,06:00,3.8,800,22
203,Zingbus Plus,VE A/C Sleeper (2+1),20:00,18h 00m,14:00,4.6,1000,18
203,IntrCity SmartBus,AC Sleeper (2+1),19:35,14h 15m,09:50,4.5,1009,27
203,AdKonkan Travels Mujawar,NON A/C Sleeper (2+1),18:50,16h 55m,11:45,3.9,800,27
203,IntrCity SmartBus,AC Sleeper (2+1),16:15,15h 45m,08:00,4.4,1009,17
204,Sunrise Tours and Travels,A/C Sleeper (2+1),21:30,13h 15m,10:45,4.5,1399,12
204,Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,13h 15m,10:15,4.4,1499,22
204,Streamline tours and travels,A/C Sleeper (2+1),21:00,13h 00m,10:00,4.2,1270,22
204,IntrCity SmartBus,AC Sleeper (2+1),21:30,13h 50m,11:20,4.4,1119,25
205,Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,13h 15m,07:15,4.5,1599,5
205,Sunrise Tours and Travels,A/C Sleeper (2+1),18:30,12h 40m,07:10,4.4,1499,15
205,IntrCity SmartBus,AC Sleeper (2+1),19:00,12h 45m,07:45,4.2,2039,12
205,AdRajat Travels,A/C Seater / Sleeper (2+1),18:00,12h 35m,06:35,5,1064,19
206,Kadamba Transport Corporation Limited (KTCL) - 116186,Volvo AC Seater 2+2,18:30,13h 30m,08:00,4,800,23
206,Zingbus Plus,VE A/C Sleeper (2+1),20:40,15h 40m,12:20,4.6,1000,19
206,Zingbus Plus,VE A/C Sleeper (2+1),19:40,15h 50m,11:30,4.3,1000,25
206,IntrCity SmartBus,AC Sleeper (2+1),20:00,14h 20m,10:20,4.4,1009,21
206,Atmaram Travels (Dolphin),A/C Sleeper (2+1),14:00,13h 15m,03:15,4.3,1050,24
207,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,12h 45m,10:00,3.4,735,34
207,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,10h 45m,06:30,1.6,949,30
207,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,09h 15m,05:00,2.5,1427.62,30
207,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,10h 45m,06:30,2.5,1356,30
207,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,10h 15m,06:00,2.5,999,30
208,Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,12h 00m,07:00,3,735,33
208,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:15,08h 20m,03:35,2.5,1499,30
208,New Shivbaba Tours And Travels,AC Sleeper (2+1),17:45,09h 45m,03:30,2.5,1424,30
208,New Shivbaba Tours And Travels,AC Sleeper (2+1),18:50,08h 45m,03:35,2.5,1499,30
208,New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,07h 25m,03:10,1,854,29
209,Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,14h 00m,10:00,3.7,850,30
209,Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08h 45m,08:00,3.2,1450,18
209,S R Travels,A/C Seater/Sleeper (2+1),18:45,12h 15m,07:00,2.6,700,25
209,Zingbus Plus,AC Sleeper (2+1),00:05,09h 10m,09:15,4.4,1325,8
209,Sharma Travels,Bharat Benz A/C Sleeper (2+1),23:00,10h 00m,09:00,3.8,1429,24
210,Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,01h 45m,11:45,4,200,41
210,Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,01h 45m,15:15,3.5,200,40
210,Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,01h 45m,17:15,4.1,200,39
210,Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,01h 30m,20:00,4.4,200,42
211,Kadamba Transport Corporation Limited (KTCL) - 89821,A/C Sleeper (2+1),19:15,10h 35m,05:50,3.7,800,16
211,Atmaram Gobus,VE A/C Sleeper (2+1),21:00,10h 30m,07:30,4.7,900,7
211,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,10h 15m,08:45,4.7,900,24
211,AdIndumati Travels,A/C Sleeper (2+1),22:20,10h 10m,08:30,4.1,902,18
211,Ashray Travels,Bharat Benz A/C Sleeper (2+1),21:00,11h 30m,08:30,4.4,900,18
212,Kadamba Transport Corporation Limited (KTCL) - 89820,A/C Sleeper (2+1),19:00,12h 00m,07:00,3.1,1000,12
212,Atmaram Gobus,VE A/C Sleeper (2+1),21:32,09h 30m,07:02,4.7,900,8
212,Atmaram Gobus,VE A/C Sleeper (2+1),22:30,09h 15m,07:45,4.7,900,22
212,AdIndumati Travels,A/C Sleeper (2+1),21:00,10h 00m,07:00,4,1000,22
212,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,10h 15m,06:45,4.6,609,26
213,Kadamba Transport Corporation Limited (KTCL) - 97386,Volvo AC Seater Pushback 2+2,17:05,12h 55m,06:00,3.8,800,22
213,Zingbus Plus,VE A/C Sleeper (2+1),20:00,18h 00m,14:00,4.6,1000,18
213,IntrCity SmartBus,AC Sleeper (2+1),19:35,14h 15m,09:50,4.5,1009,27
213,AdKonkan Travels National,NON A/C Sleeper (2+1),19:25,14h 20m,09:45,4,800,20
213,IntrCity SmartBus,AC Sleeper (2+1),16:15,15h 45m,08:00,4.4,1009,17
214,Sunrise Tours and Travels,A/C Sleeper (2+1),21:20,12h 55m,10:15,4.5,1399,12
